hex,reg_number,flag,lat,lng,alt,dir,speed,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
4070EA,G-JZHW,UK,29.514179,-16.913208,10413,189,840,155,EXS155,LS155,EGPF,GLA,GCTS,TFS,EXS,LS,B738,1706705147,en-route
34150E,EC-IGK,FI,56.586402,14.392658,10070,52,801,1662,FIN1662,AY1662,LEMD,MAD,EFHK,HEL,FIN,AY,A321,1706705149,en-route
86EBD8,JA887A,JP,16.69707,123.8906,11716,218,0,835,ANA835,NH835,RJAA,NRT,WIII,CGK,ANA,NH,B789,1706705148,en-route
4070EB,G-JZHX,UK,30.7061,-16.79228,11579,195,0,223,EXS223,LS223,EGNM,LBA,GCTS,TFS,EXS,LS,B738,1706705147,en-route
780AC8,B-LRS,HK,22.404639,90.598119,11602,278,722,731,CPA731,CX731,VHHH,HKG,OMDB,DXB,CPA,CX,A359,1706705149,en-route
44A839,OO-JAY,NL,31.33859,-12.0632,0,204,0,1611,TFL1611,OR1611,GCFV,FUE,GCRR,ACE,TFL,OR,B738,1706705145,en-route
3C6461,D-AICA,DE,30.483922,-15.929227,11297,214,796,1406,CFG1406,DE1406,EDDF,FRA,GCLA,SPC,CFG,DE,A320,1706705149,en-route
7608EB,AP-BGK,PK,22.7151,51.10106,0,270,0,715,PIA715,PK715,OPMT,MUX,OEMA,MED,PIA,PK,B772,1706705145,en-route
0C20DD,HP-9902CMP,PA,20.964968,-97.360343,10688,130,851,383,CMP383,CM383,KSFO,SFO,MPTO,PTY,CMP,CM,B39M,1706705149,en-route
020092,CN-ROT,MA,40.748142,22.606088,11907,81,768,910,RAM910,AT910,GMMN,CMN,LTFM,IST,RAM,AT,B738,1706705147,en-route
4BB064,TC-LCD,TR,34.04951,-4.62283,10992,250,0,619,THY619,TK619,LTFM,IST,GMMX,RAK,THY,TK,B38M,1706705148,en-route
0C210E,HP-9913CMP,PA,18.59539,-94.44407,0,130,0,473,CMP473,CM473,KLAX,LAX,MPTO,PTY,CMP,CM,B39M,1706705113,en-route
0C20F3,HP-9908CMP,PA,18.78836,-94.63716,0,130,0,306,CMP306,CM306,KLAX,LAX,MPTO,PTY,CMP,CM,B39M,1706705134,en-route
4070E2,G-JZHN,UK,29.605207,-16.439031,11297,205,788,633,EXS633,LS633,EGNX,EMA,GCTS,TFS,EXS,LS,B738,1706705148,en-route
40753C,G-JZBO,UK,28.79386,-13.392579,1937,246,463,1201,EXS1201,LS1201,EGBB,BHX,GCRR,ACE,EXS,LS,B738,1706705147,en-route
E8061A,CC-DIE,CL,-22.823121,-43.244742,0,71,12,750,JAT750,JA750,SCEL,SCL,SBGL,GIG,JAT,JA,A21N,1706705147,en-route
76CD08,9V-SHH,SG,27.577997,117.085792,11937,55,1166,836,SIA836,SQ836,WSSS,SIN,ZSPD,PVG,SIA,SQ,A359,1706705110,en-route
89408C,A9C-FB,BH,18.512146,80.646358,11594,286,740,153,GFA153,GF153,VTBS,BKK,OBBI,BAH,GFA,GF,B789,1706705147,en-route
40717C,G-JZBH,UK,38.015643,27.342618,11297,139,851,937,EXS937,LS937,EGCC,MAN,LCPH,PFO,EXS,LS,B738,1706705148,en-route
8965D1,A6-FKF,AE,39.04925,43.464374,0,283,833,727,FDB727,FZ727,OMDB,DXB,LTFM,IST,FDB,FZ,B38M,1706705146,en-route
4072A4,G-TAWV,UK,35.07562,27.33971,0,138,0,652,TOM652,BY652,EGKK,LGW,HESH,SSH,TOM,BY,B738,1706705149,en-route
AD675F,N963AV,CO,20.317406,-100.642035,11312,133,833,559,AVA559,AV559,KSFO,SFO,MSLP,SAL,AVA,AV,A20N,1706705149,en-route
4CADB9,EI-IFY,IE,30.930972,-15.537004,11907,209,777,2492,RYR2492,FR2492,EGNM,LBA,GCTS,TFS,RYR,FR,B38M,1706705148,en-route
4B15EF,HB-IHZ,CH,32.743531,-14.16083,0,214,824,214,EDW214,WK214,LSZH,ZRH,GCTS,TFS,EDW,WK,A320,1706705148,en-route
4010DB,G-EUXK,UK,30.027652,-16.965449,0,188,844,2700,BAW2700,BA2700,EGKK,LGW,GCTS,TFS,BAW,BA,A321,1706705148,en-route
80155C,VT-IBH,IN,19.42588,77.35379,9773,284,0,1052,IGO1052,6E1052,VTBS,BKK,VABB,BOM,IGO,6E,A21N,1706705141,en-route
4BB565,TC-MKE,IN,26.62326,58.61864,0,266,0,11,SEJ11,SG11,VIDP,DEL,OMDB,DXB,SEJ,SG,B38M,1706705147,en-route
4ACA88,SE-RTH,SE,36.14889,-11.319171,0,207,777,3692,NSZ3692,D83692,EKCH,CPH,GCLP,LPA,NSZ,D8,B38M,1706705147,en-route
71BF57,HL7757,KR,15.831104,122.83924,10992,204,796,103,JNA103,LJ103,RKSI,ICN,WBKK,BKI,JNA,LJ,B738,1706705146,en-route
86D5E0,JA823J,JP,16.04068,123.37193,9773,218,0,759,JAL759,JL759,RJAA,NRT,VVTS,SGN,JAL,JL,B788,1706705148,en-route
71BE38,HL7638,KR,37.74665,134.17424,9506,86,0,85,KAL85,KE85,RKSI,ICN,KJFK,JFK,KAL,KE,B748,1706705145,en-route
3949F0,F-GSPQ,FR,40.73062,36.78528,10992,292,0,659,AFR659,AF659,OMDB,DXB,LFPG,CDG,AFR,AF,B772,1706705142,en-route
4B1620,HB-IJW,CH,34.98225,33.77752,429,15,0,370,EDW370,WK370,LSZH,ZRH,LCLK,LCA,EDW,WK,A320,1706705080,en-route
71C395,HL8395,KR,19.834056,114.329601,0,242,724,725,ABL725,BX725,RKPK,PUS,VTBS,BKK,ABL,BX,A21N,1706705116,en-route
48C221,SP-RSB,IE,49.954525,19.594973,3157,75,555,1312,RYR1312,FR1312,LEZL,SVQ,EPKK,KRK,RYR,FR,B738,1706705148,en-route
48C229,SP-RSK,IE,42.59856,23.67343,1884,92,0,5203,RYR5203,FR5203,EIDW,DUB,LBSF,SOF,RYR,FR,B738,1706705146,en-route
76CDB9,9V-SMY,SG,41.758204,36.413209,11297,106,825,323,SIA323,SQ323,EHAM,AMS,WSSS,SIN,SIA,SQ,A359,1706705109,en-route
0101E0,SU-GEW,EG,24.10461,69.56517,0,91,0,970,MSR970,MS970,HECA,CAI,VGHS,DAC,MSR,MS,B789,1706705146,en-route
7812A3,B-1021,CN,20.184853,110.007357,2280,138,522,7782,CHH7782,HU7782,ZBAA,PEK,ZJHK,HAK,CHH,HU,A333,1706705024,en-route
4B18F3,HB-JLR,CH,67.445746,15.634592,11297,24,851,318,EDW318,WK318,LSZH,ZRH,ENTC,TOS,EDW,WK,A320,1706705146,en-route
06A1BC,A7-BEF,QA,10.73131,75.6359,0,129,0,654,QTR654,QR654,OTHH,DOH,VCBI,CMB,QTR,QR,B77W,1706705147,en-route
7810E7,B-8181,CN,21.569077,113.096891,3362,318,672,9024,CSZ9024,ZH9024,WSSS,SIN,ZGSZ,SZX,CSZ,ZH,A320,1706705021,en-route
4006C1,G-VIIO,UK,37.635751,-28.610727,11770,241,907,2157,BAW2157,BA2157,TAPA,ANU,TNCA,AUA,BAW,BA,B772,1706705146,en-route
800CFE,VT-EXP,IN,6.63202,96.23019,0,116,0,394,AIC394,AI394,VABB,BOM,WSSS,SIN,AIC,AI,A20N,1706705141,en-route
717CA8,HZ-NE24,SA,35.26658,18.86189,0,279,0,661,KNE661,XY661,OEJN,JED,DAAG,ALG,KNE,XY,A333,1706705148,en-route
4070ED,G-JZHZ,UK,30.52231,-12.50104,0,204,0,1229,EXS1229,LS1229,EGBB,BHX,GCFV,FUE,EXS,LS,B738,1706705144,en-route
48C228,SP-RSI,IE,54.371217,18.491784,71,293,240,1426,RYR1426,FR1426,LEAL,ALC,EPGD,GDN,RYR,FR,B738,1706705092,en-route
440D6F,OE-LSR,UK,33.50737,24.97702,0,138,0,7977,EZY7977,U27977,EHAM,AMS,HEGN,HRG,EZY,U2,A20N,1706705147,en-route
86E800,JA875A,JP,40.86726,40.48566,0,72,0,218,ANA218,NH218,EDDM,MUC,RJTT,HND,ANA,NH,B789,1706705147,en-route
7C7CD2,VH-YXW,AU,-9.69145,115.64269,7571,34,0,106,JST106,JQ106,YPPH,PER,WADD,DPS,JST,JQ,A320,1706705144,en-route
4CA2C1,EI-DLD,IE,36.790863,-4.719151,1076,150,401,1916,RYR1916,FR1916,EBCI,CRL,LEMG,AGP,RYR,FR,B738,1706705148,en-route
0D0866,XA-VLE,MX,18.83815,-94.29495,9026,133,0,1160,VOI1160,Y41160,MMTJ,TIJ,MMVA,VSA,VOI,Y4,A320,1706705137,en-route
44079A,OE-ISG,UK,38.720547,-9.168434,262,23,259,8515,EZY8515,U28515,EGKK,LGW,LPPT,LIS,EZY,U2,A21N,1706705149,en-route
34660B,EC-NTI,ES,58.122115,13.770663,9765,44,851,3314,IBE3314,IB3314,LEMD,MAD,ESSA,ARN,IBE,IB,A20N,1706705149,en-route
407F7C,G-JZDB,UK,35.45512,-9.78502,11297,206,0,745,EXS745,LS745,EGPH,EDI,GCFV,FUE,EXS,LS,B738,1706705150,en-route
4CA761,EI-EFF,UK,52.023139,0.722039,2364,276,388,8289,RUK8289,RK8289,LATI,TIA,EGSS,STN,RUK,RK,B738,1706705147,en-route
E0958F,LV-IVO,AR,-54.840154,-68.312577,0,16,5,3201,JES3201,WJ3201,SAEZ,EZE,SAWH,USH,JES,WJ,A320,1706705149,en-route
4CAC7F,EI-HMS,IE,32.21187,-11.47928,0,204,0,2131,RYR2131,FR2131,EGCC,MAN,GCRR,ACE,RYR,FR,B38M,1706705147,en-route
40717A,G-JZBM,UK,34.92911,-9.99806,11297,207,0,137,EXS137,LS137,EGPF,GLA,GCFV,FUE,EXS,LS,B738,1706705146,en-route
731A2E,EP-FQN,IR,35.665784,50.497915,5567,125,759,2212,QSM2212,QB2212,LTFM,IST,OIIE,IKA,QSM,QB,A306,1706705147,en-route
4CAD46,EI-IFC,IT,34.13782,-14.65873,0,224,0,678,ITY678,AZ678,LIRF,FCO,SBGR,GRU,ITY,AZ,A359,1706705147,en-route
06A2E9,A7-BHF,QA,21.21446,104.24407,9773,265,0,977,QTR977,QR977,VVNB,HAN,OTHH,DOH,QTR,QR,B789,1706705148,en-route
4D218B,9H-SOL,SN,28.944289,-12.090209,11297,200,851,404,SZN404,HC404,LFPG,CDG,GOBD,DSS,SZN,HC,A343,1706705146,en-route
89408B,A9C-FA,BH,42.509648,29.369899,11297,128,814,2,GFA2,GF2,EGLL,LHR,OBBI,BAH,GFA,GF,B789,1706705149,en-route
8990E8,B-18106,TW,24.832803,120.762597,2654,34,527,27,CAL27,CI27,PTRO,ROR,RCTP,TPE,CAL,CI,A21N,1706705149,en-route
4BB2AD,TC-LUM,TR,49.685212,14.617269,10383,300,759,7730,THY7730,TK7730,LTFJ,SAW,EDDL,DUS,THY,TK,A21N,1706705149,en-route
76CC70,76CC70,SG,9.53581,109.85343,11907,215,0,879,SIA879,SQ879,RCTP,TPE,WSSS,SIN,SIA,SQ,B78X,1706705132,en-route
80158C,VT-TSP,IN,30.42845,58.91792,9773,310,0,17,VTI17,UK17,VIDP,DEL,EGLL,LHR,VTI,UK,B789,1706705146,en-route
4CA741,EI-EBZ,IE,37.927239,23.703967,2227,171,479,15,RYR15,FR15,EGSS,STN,LGAV,ATH,RYR,FR,B738,1706705147,en-route
3420CC,EC-IZR,ES,58.471316,8.728794,10688,24,796,3496,IBE3496,IB3496,LEMD,MAD,ENGM,OSL,IBE,IB,A320,1706705147,en-route
47A1EF,LN-ENS,NO,39.868161,-9.54736,11297,202,790,1838,NOZ1838,DY1838,ENBR,BGO,GCLP,LPA,NOZ,DY,B738,1706705147,en-route
151DAB,RA-73131,RU,23.14307,58.29216,0,328,0,325,AFL325,SU325,VRMM,MLE,UUEE,SVO,AFL,SU,B77W,1706705145,en-route
4D21EC,9H-QAD,IE,53.801624,8.174053,11602,49,740,647,RYR647,FR647,LEMG,AGP,EKCH,CPH,RYR,FR,B738,1706705148,en-route
4CADE3,EI-IGX,IE,39.84625,26.79608,11907,136,0,3131,RYR3131,FR3131,EGSS,STN,LCPH,PFO,RYR,FR,B38M,1706705145,en-route
4BA955,TC-JJU,TR,36.42382,2.66623,0,248,0,617,THY617,TK617,LTFM,IST,GMMN,CMN,THY,TK,B77W,1706705148,en-route
4BB293,TC-LTS,TR,21.827421,39.213916,0,160,463,954,THY954,TK954,LTFJ,SAW,OEJN,JED,THY,TK,A21N,1706705146,en-route
7C6D8F,VH-VXD,AU,-31.94719,135.85645,0,263,0,943,QFA943,QF943,YBBN,BNE,YPPH,PER,QFA,QF,B738,1706705148,en-route
471F8F,HA-LYT,MT,46.605525,20.243969,11297,76,822,3402,WMT3402,W43402,LEMD,MAD,LRCL,CLJ,WMT,W4,A320,1706705149,en-route
3965A1,F-GZNB,FR,65.989837,-19.970196,10383,307,814,66,AFR66,AF66,LFPG,CDG,KLAX,LAX,AFR,AF,B77W,1706705150,en-route
471F8C,HA-LYQ,HU,53.950136,23.337058,9933,10,900,8044,WZZ8044,W68044,LCLK,LCA,EYVI,VNO,WZZ,W6,A320,1706705148,en-route
394A09,F-GSQJ,FR,66.146856,-20.514212,10078,302,814,84,AFR84,AF84,LFPG,CDG,KSFO,SFO,AFR,AF,B77W,1706705149,en-route
4B17F8,HB-JCA,CH,50.076236,19.792251,0,77,44,1370,SWR1370,LX1370,LSZH,ZRH,EPKK,KRK,SWR,LX,BCS3,1706705149,en-route
4BCDF0,TC-SOP,TR,37.8796,29.58403,9186,134,0,321,SXS321,XQ321,LKPR,PRG,LTAI,AYT,SXS,XQ,B738,1706705114,en-route
7811B2,B-8592,CN,19.30092,108.77083,0,230,0,7421,CQH7421,9C7421,ZSPD,PVG,VTBD,DMK,CQH,9C,A320,1706705140,en-route
407EEC,G-UZLP,UK,39.024435,23.606667,11899,149,875,8741,EZY8741,U28741,EGKK,LGW,HESH,SSH,EZY,U2,A20N,1706705146,en-route
3965B0,F-GZNQ,FR,34.4035,-24.40136,0,207,0,460,AFR460,AF460,LFPG,CDG,SBGR,GRU,AFR,AF,B77W,1706705149,en-route
4CADF7,EI-IHM,IE,54.674544,-6.152542,262,246,185,9561,RYR9561,FR9561,LPFR,FAO,EGAA,BFS,RYR,FR,B38M,1706705146,en-route
4D2368,9H-VUR,IE,49.24379,1.396936,3301,16,548,1245,RYR1245,FR1245,GMAD,AGA,LFOB,BVA,RYR,FR,B38M,1706705146,en-route
4070E1,G-JZHM,UK,33.7939,-13.38208,0,213,0,1663,EXS1663,LS1663,EGSS,STN,GCTS,TFS,EXS,LS,B738,1706705144,en-route
7100B3,HZ-AK25,SA,8.793382,79.318738,10383,281,926,835,SVA835,SV835,WMKK,KUL,OEJN,JED,SVA,SV,B77W,1706705135,en-route
70C10E,A4O-OVI,OM,22.07614,39.8763,5430,215,0,285,OMS285,OV285,OOMS,MCT,OEJN,JED,OMS,OV,A20N,1706705146,en-route
48663E,PH-YHZ,NL,52.544404,4.579217,543,75,444,6116,TRA6116,HV6116,LEMG,AGP,EHAM,AMS,TRA,HV,A21N,1706705147,en-route
407E45,G-SUNB,UK,34.56738,-10.26684,0,205,0,909,EXS909,LS909,EGCC,MAN,GCFV,FUE,EXS,LS,A21N,1706705147,en-route
4D2229,9H-QCI,IE,50.103887,7.405297,1381,163,388,5008,RYR5008,FR5008,GMMW,NDR,EDFH,HHN,RYR,FR,B738,1706705149,en-route
4BAA4F,TC-JRO,TR,43.449883,23.055778,10688,118,796,1702,THY1702,TK1702,EDDS,STR,LTFM,IST,THY,TK,A321,1706705148,en-route
4BAA70,TC-JSP,TR,41.26695,28.717536,0,90,37,1808,THY1808,TK1808,LFLL,LYS,LTFM,IST,THY,TK,A321,1706705112,en-route
461F30,OH-LVC,FI,58.147041,24.372303,11289,19,785,1762,FIN1762,AY1762,LIRF,FCO,EFHK,HEL,FIN,AY,A319,1706705147,en-route
4B17E5,HB-JBH,CH,41.285214,-7.389141,6550,255,700,2078,SWR2078,LX2078,LSGG,GVA,LPPR,OPO,SWR,LX,BCS1,1706705146,en-route
76AA6A,9V-JSJ,SG,4.007083,109.254579,9781,233,888,764,JSA764,3K764,RPLL,MNL,WSSS,SIN,JSA,3K,A320,1706705148,en-route
7812DB,B-1367,CN,43.908487,87.480491,512,252,255,6926,CSN6926,CZ6926,ZWWW,URC,ZWKL,KRL,CSN,CZ,B738,1706705024,en-route
800DA2,VT-SYZ,IN,13.79599,73.73267,0,140,0,54,SEJ54,SG54,OMDB,DXB,VOCL,CCJ,SEJ,SG,B738,1706705147,en-route
485A85,PH-TFT,NL,35.542608,-11.703987,0,206,813,1649,TFL1649,OR1649,GCLP,LPA,GCTS,TFS,TFL,OR,B38M,1706705136,en-route
4CAE4B,EI-IHY,IE,37.005173,-3.870807,6641,207,722,234,RYR234,FR234,EDDB,BER,LEMG,AGP,RYR,FR,B38M,1706705148,en-route
781B38,B-322P,CN,31.110161,121.800185,63,343,266,6364,CQH6364,9C6364,RJBB,KIX,ZSPD,PVG,CQH,9C,A21N,1706705025,en-route
4BB28E,TC-LTN,TR,49.754991,14.461861,10070,121,851,1968,THY1968,TK1968,EGBB,BHX,LTFM,IST,THY,TK,A21N,1706705149,en-route
781D49,B-328P,CN,22.581118,89.059633,10383,277,646,425,CCA425,CA425,ZUTF,TFU,VCBI,CMB,CCA,CA,A20N,1706705149,en-route
020145,CN-NMO,MA,33.370058,-7.582346,262,50,24,468,MAC468,3O468,LIPE,BLQ,GMMN,CMN,MAC,3O,A320,1706705075,en-route
4CA9D1,EI-EVI,IE,53.410966,-6.082801,657,274,224,7031,RYR7031,FR7031,LPFR,FAO,EIDW,DUB,RYR,FR,B738,1706705148,en-route
4CAC04,EI-KBK,KZ,41.32019,72.32075,0,42,0,908,KZR908,KC908,VIDP,DEL,UAAA,ALA,KZR,KC,A20N,1706705145,en-route
4BC845,TC-RBE,TR,41.354411,27.351814,9339,135,740,1134,PGT1134,PC1134,LFPO,ORY,LTFJ,SAW,PGT,PC,A21N,1706705138,en-route
86D974,JA833J,JP,26.78674,123.596019,10223,230,681,809,JAL809,JL809,RJAA,NRT,RCTP,TPE,JAL,JL,B788,1706705144,en-route
AB2855,N818NW,US,62.635497,-21.020729,10992,323,777,81,DAL81,DL81,LFPG,CDG,KSEA,SEA,DAL,DL,A333,1706705147,en-route
39C423,F-HRBD,FR,33.27568,25.2222,0,138,0,876,AFR876,AF876,HTZA,ZNZ,HTDA,DAR,AFR,AF,B789,1706705144,en-route
4BAA85,TC-JTE,TR,40.824393,13.001835,10383,273,777,1859,THY1859,TK1859,LTFM,IST,LEMD,MAD,THY,TK,A321,1706705147,en-route
0C20CE,HP-1854CMP,PA,-8.43866,-70.13828,0,335,0,290,CMP290,CM290,SGAS,ASU,MPTO,PTY,CMP,CM,B738,1706705147,en-route
780E2E,B-8015,CN,-18.32422,139.7457,0,339,0,776,CHH776,HU776,YSSY,SYD,ZJHK,HAK,CHH,HU,A333,1706705146,en-route
4CADC0,EI-IFZ,IE,39.742149,-1.262242,8912,147,844,2715,RYR2715,FR2715,EGKK,LGW,LEAL,ALC,RYR,FR,B38M,1706705146,en-route
70C101,A4O-MG,OM,22.36328,59.98255,0,306,0,284,OMA284,WY284,VOBL,BLR,OOMS,MCT,OMA,WY,B38M,1706705147,en-route
AA9F76,N784AV,CO,34.88498,-28.05751,0,241,0,183,AVA183,AV183,LEMD,MAD,SKBO,BOG,AVA,AV,B788,1706705146,en-route
4BB2B0,TC-LUP,TR,40.569112,21.068922,10078,81,740,1854,THY1854,TK1854,LEBL,BCN,LTFM,IST,THY,TK,A21N,1706705147,en-route
39644A,F-GZCK,FR,31.4171,-11.09081,0,199,0,768,AFR768,AF768,GQNO,NKC,GUCY,CKY,AFR,AF,A332,1706705147,en-route
4CADE4,EI-IGY,IE,34.959839,-5.895277,11297,215,825,70,RYR70,FR70,EBCI,CRL,GMMX,RAK,RYR,FR,B38M,1706705147,en-route
44003F,OE-LAZ,AT,49.094324,-12.145735,0,268,792,73,AUA73,OS73,LOWW,VIE,CYUL,YUL,AUA,OS,B763,1706705146,en-route
89652D,A6-ATA,AE,23.17305,80.30402,0,93,0,514,ABY514,G9514,OMSJ,SHJ,VGHS,DAC,ABY,G9,A21N,1706705147,en-route
4B9065,TC-DCE,TR,57.59964,17.64998,10383,6,0,1281,PGT1281,PC1281,LTFJ,SAW,ESSA,ARN,PGT,PC,A320,1706705148,en-route
471F65,HA-LXD,HU,50.057792,9.813571,10992,295,800,4327,WZZ4327,W64327,LBSF,SOF,EBCI,CRL,WZZ,W6,A321,1706705149,en-route
44CCC2,OO-SFB,BE,33.746417,-6.974701,11297,216,842,255,BEL255,SN255,DFFD,OUA,DIAP,ABJ,BEL,SN,A333,1706705149,en-route
4BC88B,TC-RDK,TR,45.720734,19.219074,10086,131,844,1162,PGT1162,PC1162,EGSS,STN,LTFJ,SAW,PGT,PC,A21N,1706705148,en-route
ACBE63,N920CG,CO,23.975159,-87.153612,10985,191,777,581,AVA581,AV581,KIAD,IAD,MSLP,SAL,AVA,AV,A20N,1706705149,en-route
4066D1,G-TAWJ,UK,42.18177,20.01466,11297,142,0,362,TOM362,BY362,EGCC,MAN,HESH,SSH,TOM,BY,B738,1706705146,en-route
440DA5,OE-IDS,UK,39.039766,-4.426889,10688,225,833,5113,EZY5113,U25113,EDDB,BER,GCTS,TFS,EZY,U2,A320,1706705148,en-route
89907E,B-17885,TW,41.44681,33.0058,0,115,0,96,EVA96,BR96,LIMC,MXP,RCTP,TPE,EVA,BR,B789,1706705147,en-route
A37245,N321CM,US,9.730483,-83.820938,6116,266,711,600,NAC600,NC600,TJSJ,SJU,MROC,SJO,NAC,NC,B763,1706705148,en-route
780B41,B-5791,CN,30.156368,104.595931,2539,240,455,8747,CXA8747,MF8747,ZSQZ,JJN,ZUTF,TFU,CXA,MF,B738,1706705013,en-route
4BA916,TC-JHV,TR,41.270673,28.729872,0,177,29,1408,THY1408,TK1408,EYVI,VNO,LTFM,IST,THY,TK,B738,1706705148,en-route
8965D7,A6-FKL,AE,24.993926,46.660482,779,148,296,841,FDB841,FZ841,OMDB,DXB,OERK,RUH,FDB,FZ,B38M,1706705146,en-route
34440B,EC-LVV,ES,40.582856,0.373865,8249,74,748,3005,VLG3005,VY3005,GCLP,LPA,LEBL,BCN,VLG,VY,A320,1706705147,en-route
4BAAD0,TC-JVP,TR,41.470449,44.989341,2029,98,444,382,THY382,TK382,LTFM,IST,UGTB,TBS,THY,TK,B738,1706705149,en-route
4BB279,TC-LSY,TR,40.875704,7.701725,10406,274,759,1759,THY1759,TK1759,LTFM,IST,LPPT,LIS,THY,TK,A21N,1706705147,en-route
E482C5,PT-MXD,CL,-9.464804,-56.162547,0,324,851,3560,LAN3560,LA3560,SBGR,GRU,SBEG,MAO,LAN,LA,A321,1706705145,en-route
7504AC,9M-RAP,MY,24.680027,113.477248,0,11,987,1560,AXM1560,AK1560,WBKK,BKI,ZBAD,PKX,AXM,AK,A20N,1706705145,en-route
89656C,A6-FMR,AE,35.91513,27.78688,0,121,0,1682,FDB1682,FZ1682,LIRN,NAP,OMDB,DXB,FDB,FZ,B38M,1706705147,en-route
4BAA75,TC-JSU,TR,48.689233,9.206904,0,299,18,1703,THY1703,TK1703,LTFM,IST,EDDS,STR,THY,TK,A321,1706705146,en-route
E48FC1,PR-TYI,CL,-17.69089,-62.989374,0,293,814,8098,LAN8098,LA8098,SBGR,GRU,SPJC,LIM,LAN,LA,A320,1706705144,en-route
4BAA4D,TC-JRM,TR,46.596053,23.405242,10086,139,814,1762,THY1762,TK1762,EFHK,HEL,LTFM,IST,THY,TK,A321,1706705149,en-route
4BB28F,TC-LTO,TR,47.042508,19.835626,10703,136,835,1982,THY1982,TK1982,EGKK,LGW,LTFM,IST,THY,TK,A21N,1706705147,en-route
48C2AE,SP-RZO,IE,48.854677,19.173227,10992,320,796,9264,RYR9264,FR9264,LCPH,PFO,EPWR,WRO,RYR,FR,B38M,1706705147,en-route
461FA9,OH-LZT,FI,60.242904,24.460077,3980,43,542,1572,FIN1572,AY1572,LFPG,CDG,EFHK,HEL,FIN,AY,A321,1706705149,en-route
4CAD3A,EI-HGN,IE,52.064765,1.400834,4231,284,588,285,RYR285,FR285,EYPA,PLQ,EGSS,STN,RYR,FR,B38M,1706705149,en-route
781A9B,B-321F,CN,30.97687,122.256698,1153,299,409,8590,CQH8590,9C8590,RJBB,KIX,ZSPD,PVG,CQH,9C,A21N,1706705023,en-route
841C60,JA07XJ,JP,,,0,,18,335,JAL335,JL335,RJTT,HND,RJFF,FUK,JAL,JL,A359,1706705149,en-route
3C4895,D-ABDU,DE,49.603004,4.707258,10992,45,692,9643,EWG9643,EW9643,LPFR,FAO,EDDL,DUS,EWG,EW,A320,1706705149,en-route
7810AB,B-8841,CN,30.93274,103.988753,3599,199,627,9956,TBA9956,TV9956,ZBAA,PEK,ZUUU,CTU,TBA,TV,A320,1706705024,en-route
3C65C8,D-AINH,DE,39.143084,-8.997246,3439,216,627,1778,DLH1778,LH1778,EDDM,MUC,LPPT,LIS,DLH,LH,A20N,1706705148,en-route
461E1F,OH-LKP,FI,60.380825,25.053468,558,225,264,1542,FIN1542,AY1542,EBBR,BRU,EFHK,HEL,FIN,AY,E190,1706705147,en-route
4CA95E,EI-HAW,IE,33.78054,-7.95073,11297,188,0,64,RYR64,FR64,LFOB,BVA,GMMX,RAK,RYR,FR,B38M,1706705148,en-route
75864D,RP-C9799,PH,29.481371,121.168638,8501,19,881,602,RYL602,RW602,RPVE,MPH,ZSPD,PVG,RYL,RW,A320,1706705144,en-route
407F79,G-UJEA,UK,41.224402,19.357987,11289,141,851,8743,EZY8743,U28743,EGKK,LGW,HEGN,HRG,EZY,U2,A20N,1706705149,en-route
4CAC0E,EI-KEB,KZ,39.98383,65.41125,0,60,0,898,KZR898,KC898,OMDB,DXB,UAAA,ALA,KZR,KC,B763,1706705149,en-route
4B17F9,HB-JCB,CH,44.47398,2.06903,11297,239,0,2084,SWR2084,LX2084,LSZH,ZRH,LPPT,LIS,SWR,LX,BCS3,1706705146,en-route
75869F,RP-C4125,PH,24.18081,126.73004,0,205,0,923,CEB923,5J923,RJFF,FUK,RPLL,MNL,CEB,5J,A21N,1706705141,en-route
4242F4,VP-BBS,AZ,39.9554,50.24664,1594,339,0,12,AHY12,J212,OMDB,DXB,UBBB,GYD,AHY,J2,B788,1706705146,en-route
A0F427,N16008,US,41.077423,-32.317559,0,271,888,65,UAL65,UA65,LPPT,LIS,KEWR,EWR,UAL,UA,B78X,1706705147,en-route
717CFB,HZ-NS38,SA,34.41407,57.68,0,41,0,651,KNE651,XY651,OEJN,JED,UTFN,NMA,KNE,XY,A20N,1706705149,en-route
8963A9,A6-EIX,AE,17.83817,72.44286,0,121,0,270,ETD270,EY270,OMAA,AUH,VOMM,MAA,ETD,EY,A320,1706705148,en-route
78188A,B-20E8,CN,8.843421,128.199072,0,109,905,335,CSN335,CZ335,ZGGG,CAN,NZAA,AKL,CSN,CZ,B789,1706705144,en-route
02A0AD,TS-IFN,TN,42.352704,-12.911729,0,281,916,202,TAR202,TU202,DTTA,TUN,CYUL,YUL,TAR,TU,A332,1706705145,en-route
80140B,VT-ILD,IN,23.006836,85.299028,1991,40,537,6113,IGO6113,6E6113,VOMM,MAA,VERC,IXR,IGO,6E,A21N,1706705147,en-route
7810F8,B-1419,CN,26.730584,104.114898,8127,218,714,8647,CCA8647,CA8647,ZBAD,PKX,ZPPP,KMG,CCA,CA,B738,1706705025,en-route
4D2271,9H-QEC,IE,39.336815,-4.020883,11602,37,759,976,RYR976,FR976,GCTS,TFS,EDJA,FMM,RYR,FR,B738,1706705147,en-route
